,0,1,2,3,4,5,6,7
0,0.8917297514164674,0.8932175222625536,0.8977413763909391,0.9004869253040311,0.8972048008563529,0.8941366662921294,0.8860722761339215,0.8822898221535385
1,0.9402644484693206,0.9191967530678706,0.9277414735365734,0.9352524629278228,0.9412362279463989,0.9455723190382403,0.9463711414412749,0.9431965881950269
2,0.12745142228889125,0.22660551721713762,0.2133336602296206,0.1912087313564338,0.1590727642741454,0.12622002226878992,0.08716469356293435,0.05946904365039645
3,0.26165266030051243,0.2838289993417099,0.28700653316523034,0.28741716550830765,0.27744109197938577,0.2565790619698808,0.20714359792323894,0.15486968652782832
4,,1.0,2.0,3.0,4.0,5.0,6.0,7.0
